ticker,yearReport,lengthReport,Profits from other activities,Operating profit before changes in working capital,Net Cash Flows from Operating Activities before BIT,Payment from reserves,Purchase of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Net cash inflows/outflows from operating activities,Proceeds from disposal of fixed assets,Investment in other entities,Proceeds from divestment in other entities,Dividends paid,data_source,period_type
SSB,2022,4,33962000000.0,1677600000000.0,-3486208000000.0,0.0,-170490000000.0,242000000.0,-170275000000.0,891000000000.0,891000000000.0,-2765483000000.0,55092606000000.0,0.0,52327123000000.0,-3486208000000.0,0.0,0.0,0.0,0.0,VCI,yearly
SSB,2022,3,28202000000.0,966292000000.0,2329706000000.0,0.0,-32786000000.0,183000000.0,-8501000000.0,0.0,0.0,2321205000000.0,52771401000000.0,0.0,55092606000000.0,2329706000000.0,0.0,0.0,24102000000.0,0.0,VCI,yearly
SSB,2022,2,26059000000.0,2353832000000.0,5644823000000.0,0.0,-57791000000.0,7512000000.0,-44054000000.0,0.0,0.0,5600769000000.0,47170632000000.0,0.0,52771401000000.0,5644823000000.0,0.0,0.0,-11000000.0,0.0,VCI,yearly
SSB,2022,1,10910000000.0,255451000000.0,3376734000000.0,0.0,-35175000000.0,0.0,-34656000000.0,2719674000000.0,2719674000000.0,6061752000000.0,41108880000000.0,0.0,47170632000000.0,3376734000000.0,0.0,0.0,11000000.0,0.0,VCI,yearly
SSB,2021,4,21388000000.0,2915016000000.0,6014967000000.0,0.0,-62818000000.0,2818000000.0,-40215000000.0,2040000000000.0,2040000000000.0,8014752000000.0,33094128000000.0,0.0,41108880000000.0,6014967000000.0,0.0,0.0,19801000000.0,0.0,VCI,yearly
SSB,2021,3,21543000000.0,222184000000.0,-3460499000000.0,0.0,-8875000000.0,0.0,5034000000.0,365623000000.0,365623000000.0,-3089842000000.0,36183970000000.0,0.0,33094128000000.0,-3460499000000.0,0.0,0.0,14561000000.0,0.0,VCI,yearly
SSB,2021,2,36802000000.0,1622022000000.0,5100745000000.0,0.0,-32994000000.0,892000000.0,150043000000.0,0.0,0.0,5250788000000.0,30933182000000.0,0.0,36183970000000.0,5100745000000.0,1309000000.0,0.0,6265000000.0,0.0,VCI,yearly
SSB,2021,1,27378000000.0,57120000000.0,914792000000.0,0.0,-9326000000.0,0.0,-9376000000.0,0.0,0.0,905416000000.0,30027766000000.0,0.0,30933182000000.0,914792000000.0,-1309000000.0,0.0,278000000.0,0.0,VCI,yearly
SSB,2020,4,190148000000.0,1709347000000.0,-2749330000000.0,0.0,-98471000000.0,-400000000.0,-97474000000.0,95122000000.0,1406782000000.0,-1440022000000.0,31467788000000.0,0.0,30027766000000.0,-2749330000000.0,0.0,1300000000.0,0.0,1311660000000.0,VCI,yearly
SSB,2020,3,210228000000.0,519153000000.0,2883285000000.0,0.0,-25206000000.0,4107000000.0,-12975000000.0,1311660000000.0,0.0,2870310000000.0,28597478000000.0,0.0,31467788000000.0,2883285000000.0,491000000.0,0.0,8570000000.0,-1311660000000.0,VCI,yearly
SSB,2020,2,174329000000.0,464587000000.0,9862472000000.0,0.0,-47969000000.0,517000000.0,-40239000000.0,0.0,0.0,9822233000000.0,18775245000000.0,0.0,28597478000000.0,9862472000000.0,0.0,-1300000000.0,8512000000.0,0.0,VCI,yearly
SSB,2020,1,147390000000.0,241406000000.0,-9876433000000.0,0.0,-5821000000.0,82000000.0,-5420000000.0,0.0,0.0,-9881853000000.0,28657098000000.0,0.0,18775245000000.0,-9876433000000.0,0.0,0.0,0.0,0.0,VCI,yearly
SSB,2019,4,1512537000000.0,2812895000000.0,8354804000000.0,0.0,-11234000000.0,959000000.0,46531000000.0,0.0,0.0,8401335000000.0,20255763000000.0,0.0,28657098000000.0,8354804000000.0,0.0,0.0,57113000000.0,0.0,VCI,yearly
SSB,2019,3,2933000000.0,-121186000000.0,-1201947000000.0,0.0,-13182000000.0,4588000000.0,-6470000000.0,1681000000000.0,1681000000000.0,472583000000.0,19783180000000.0,0.0,20255763000000.0,-1201947000000.0,5438000000.0,0.0,1802000000.0,0.0,VCI,yearly
SSB,2019,2,58000000.0,847000000000.0,2868399000000.0,0.0,-19645000000.0,1704000000.0,-13453000000.0,0.0,0.0,2854946000000.0,16928234000000.0,0.0,19783180000000.0,2868399000000.0,-5438000000.0,0.0,6078000000.0,0.0,VCI,yearly
SSB,2019,1,5256000000.0,-858585000000.0,-2242923000000.0,0.0,-9202000000.0,2203000000.0,69523000000.0,0.0,0.0,-2173400000000.0,19101634000000.0,0.0,16928234000000.0,-2242923000000.0,0.0,0.0,77000000000.0,0.0,VCI,yearly
SSB,2018,4,1255000000.0,669843000000.0,1878936000000.0,0.0,4647000000.0,-219000000.0,18798000000.0,1642640000000.0,1642640000000.0,3540374000000.0,15561260000000.0,0.0,19101634000000.0,1878936000000.0,0.0,2891000000.0,1123000000.0,0.0,VCI,yearly
SSB,2018,3,789000000.0,835448000000.0,621967000000.0,0.0,-9775000000.0,1863000000.0,-699304000000.0,0.0,0.0,-77337000000.0,15638597000000.0,0.0,15561260000000.0,621967000000.0,0.0,-691391000000.0,0.0,0.0,VCI,yearly
SSB,2018,2,1056000000.0,591210000000.0,4930651000000.0,0.0,-13225000000.0,350000000.0,-6582000000.0,0.0,0.0,4924069000000.0,10714528000000.0,0.0,15638597000000.0,4930651000000.0,-68000000.0,0.0,0.0,0.0,VCI,yearly
SSB,2018,1,348000000.0,-251401000000.0,-8585882000000.0,0.0,-12659000000.0,0.0,-12591000000.0,0.0,0.0,-8598473000000.0,19313001000000.0,0.0,10714528000000.0,-8585882000000.0,68000000.0,0.0,0.0,0.0,VCI,yearly
SSB,2017,4,488000000.0,1148399000000.0,7592872000000.0,1399000000.0,-6090000000.0,0.0,-1815000000.0,0.0,0.0,7592456000000.0,11720545000000.0,0.0,19313001000000.0,7594271000000.0,0.0,0.0,0.0,0.0,VCI,yearly
SSB,2017,3,116000000.0,427782000000.0,3257985000000.0,0.0,-9934000000.0,260000000.0,-5511000000.0,0.0,0.0,3252474000000.0,8468071000000.0,0.0,11720545000000.0,3257985000000.0,0.0,0.0,4163000000.0,0.0,VCI,yearly
SSB,2017,2,373000000.0,102041000000.0,-5368090000000.0,0.0,-63355000000.0,1710000000.0,-23780000000.0,0.0,0.0,-5391870000000.0,13859941000000.0,0.0,8468071000000.0,-5368090000000.0,0.0,0.0,0.0,0.0,VCI,yearly
SSB,2017,1,-104000000.0,-524402000000.0,49241000000.0,0.0,-18093000000.0,0.0,-18143000000.0,0.0,0.0,31098000000.0,13828843000000.0,0.0,13859941000000.0,49241000000.0,0.0,0.0,0.0,0.0,VCI,yearly
SSB,2016,4,262000000.0,-65843000000.0,3026466000000.0,0.0,-18124000000.0,0.0,-8178000000.0,0.0,0.0,3018288000000.0,10810554000000.0,1000000.0,13828843000000.0,3026466000000.0,260000000.0,282000000.0,0.0,0.0,VCI,yearly
SSB,2016,3,195000000.0,704356000000.0,718213000000.0,0.0,-13389000000.0,1918000000.0,-13559000000.0,0.0,0.0,704654000000.0,10105901000000.0,0.0,10810555000000.0,718213000000.0,0.0,0.0,0.0,0.0,VCI,yearly
SSB,2016,2,902000000.0,371053000000.0,188974000000.0,0.0,-10580000000.0,1113000000.0,8894000000.0,0.0,0.0,197868000000.0,9908032000000.0,0.0,10105900000000.0,188974000000.0,-7000000.0,-132000000.0,0.0,0.0,VCI,yearly
SSB,2015,4,3717000000.0,524937000000.0,4495806000000.0,0.0,-79229000000.0,2300000000.0,-89316000000.0,0.0,0.0,4406490000000.0,11592512000000.0,0.0,15999002000000.0,4495806000000.0,2055000000.0,0.0,0.0,0.0,VCI,yearly
SSB,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VCI,yearly
