ticker,yearReport,lengthReport,Revenue (Bn. VND),Revenue YoY (%),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,General & Admin Expenses,Operating Profit before Provision,Provision for credit losses,Profit before tax,Tax For the Year,Business income tax - current,Business income tax - deferred,Minority Interest,Net Profit For the Year,Attributable to parent company,EPS_basis,data_source,period_type
STB,2018,1,6046226000000,0.24025886512965924,396726000000,0.8843439189125003,6046226000000,-4374371000000,1671855000000,752134000000,-207822000000,544312000000,54064000000,-1705000000,19590000000,57006000000,-1635000000,55371000000,0,2343487000000,-1758717000000,584770000000,-81003000000,503767000000,-107041000000,-107041000000,0,0,396726000000,396726000000,0,VCI,yearly
STB,2017,4,6029956000000,0.21511574716863874,401529000000,7.267231691327964,6029956000000,-4510379000000,1519577000000,1564375000000,-234637000000,1329738000000,21765000000,0,28087000000,152289000000,-2243000000,150046000000,-492000000,3048721000000,-1964538000000,1084183000000,-621198000000,462985000000,-61456000000,-73107000000,11651000000,0,401529000000,401529000000,0,VCI,yearly
STB,2017,3,5852032000000,0.31994419815294534,307282000000,1.0462139827263586,5852032000000,-4155568000000,1696464000000,663757000000,-208042000000,455715000000,92928000000,5638000000,1891000000,86153000000,-2557000000,83596000000,-99481000000,2236751000000,-1648012000000,588739000000,-138862000000,449877000000,-142595000000,-142595000000,0,0,307282000000,307282000000,0,VCI,yearly
STB,2017,2,5031979000000,0.2738371441019094,253440000000,2.5895435330715872,5031979000000,-4020793000000,1011186000000,635162000000,-178164000000,456998000000,82049000000,2203000000,98936000000,14596000000,-2000000000,12596000000,11707000000,1675675000000,-1322565000000,353110000000,-86698000000,266412000000,-12972000000,-11717000000,-1255000000,0,253440000000,253440000000,0,VCI,yearly
STB,2017,1,4874971000000,0.07802063177913161,210538000000,0.3000345790006669,4874971000000,-3823427000000,1051544000000,577526000000,-194702000000,382824000000,147226000000,6124000000,28610000000,70070000000,-1233000000,68837000000,1110000000,1686275000000,-1377789000000,308486000000,970000000,309456000000,-98918000000,-52479000000,-46439000000,0,210538000000,210538000000,0,VCI,yearly
STB,2016,4,4962454000000,0.19129590710257635,-64068000000,0.8771330758158254,4962454000000,-3652681000000,1309773000000,596150000000,-186652000000,409498000000,-276576000000,-2629000000,-672000000,544632000000,50866000000,595498000000,2573000000,2037465000000,-1382539000000,654926000000,-707845000000,-52919000000,-11149000000,-15176000000,4027000000,0,-64068000000,-64068000000,0,VCI,yearly
STB,2016,3,4433545000000,0.11855239025849588,150171000000,-0.692215710762151,4433545000000,-3477033000000,956512000000,523181000000,-175778000000,347403000000,279286000000,1176000000,27081000000,89043000000,-56008000000,33035000000,3177000000,1647670000000,-1514820000000,132850000000,54178000000,187028000000,-36857000000,-36857000000,0,0,150171000000,150171000000,0,VCI,yearly
STB,2016,2,3950253000000,0.021960350723772133,-159442000000,-1.2934982073660615,3950253000000,-3434560000000,515693000000,520662000000,-160446000000,360216000000,199066000000,2289000000,13674000000,20649000000,-2753000000,17896000000,23026000000,1131860000000,-1316414000000,-184554000000,7035000000,-177519000000,18077000000,13555000000,4522000000,0,-159442000000,-159442000000,0,VCI,yearly
STB,2016,1,4522150000000,0.14478873441747825,161948000000,-0.7455820233769691,4522150000000,-3283431000000,1238719000000,472840000000,-159913000000,312927000000,63252000000,-1589000000,5752000000,93292000000,-2757000000,90535000000,3566000000,1713162000000,-1464550000000,248612000000,-49611000000,199001000000,-37053000000,-37053000000,0,0,161948000000,161948000000,0,VCI,yearly
STB,2015,4,4165593091031,0.24873550662245203,-521442206073,-2.5600738568851313,4165593091031,-3252074711363,913518379668,491198748994,-139948118241,351250630753,-29445069143,16176867981,-56794071795,504929009480,-15011297837,489917711643,-2653905723,1681970543384,-1224527423130,457443120254,-1128632400917,-671189280663,149747074590,150778151102,-1031076512,0,-521442206073,-521442206073,-65,VCI,yearly
STB,2015,3,3963645367541,-0.013531711287112844,487909894205,-0.1970187201521338,3963645367541,-2056046739653,1907598627888,454648689514,-156062152420,298586537094,70274122972,-979914324,-7826044248,9638827605,14513768272,24152595877,2105798248,2293911723507,-1372636465283,921275258224,-305897947658,615377310566,-127467558255,-127467558255,0,141894,487909752311,487909894205,0,VCI,yearly
STB,2015,2,3865368159540,-0.039589932894477264,543246929618,-0.16347930392523136,3865368159540,-2011588301632,1853779857908,428114697402,-145784823756,282329873646,74815247008,-171563100,-2136925121,24735818322,-9687597027,15048221295,18739000000,2242403711636,-1162852155420,1079551556216,-366147604406,713403951810,-170156912012,-170156912012,0,-110180,543247039798,543246929618,1033,VCI,yearly
STB,2015,1,3950204840460,0.03479069901333239,636543070382,0.02530056409138149,3950204840460,-2010158698368,1940046142092,374466302598,-127380176244,247086126354,43380752992,-3569436900,5737925121,29924181678,-20674402973,9249778705,3610000000,2245541288364,-1102003844580,1143537443784,-331630395594,811907048190,-175364087988,-175364087988,0,110180,636542960202,636543070382,0,VCI,yearly
STB,2014,4,3335849000000,-0.1461653898241139,334242000000,-0.4150022052800706,3335849000000,-2081862000000,1253987000000,381833000000,-130469000000,251364000000,42082000000,64015000000,233614000000,50840000000,-17569000000,33271000000,15862000000,1894195000000,-1279091000000,615104000000,-191270000000,423834000000,-89592000000,-45392000000,-44200000000,0,334242000000,334242000000,0,VCI,yearly
STB,2014,3,4018016000000,-0.0034161013882422916,607623000000,0.1944153955024375,4018016000000,-2160138000000,1857878000000,363295000000,-135943000000,227352000000,23349000000,103726000000,48961000000,28578000000,-11953000000,16625000000,27752000000,2305643000000,-1061043000000,1244600000000,-466436000000,778164000000,-170538000000,-170538000000,0,-3000000,607626000000,607623000000,0,VCI,yearly
STB,2014,2,4024706000000,-0.021118390090319065,649412420000,0.37179199248743844,4024706000000,-2133913000000,1890793000000,326755000000,-134388000000,192367000000,50935000000,-85073000000,8278000000,117275000000,-23925000000,93350000000,14095000000,2164745000000,-1124741000000,1040004000000,-209528000000,830476000000,-181067000000,-181628000000,561000000,3420000,649409000000,649412420000,560,VCI,yearly
STB,2014,1,3817395000000,-0.100541810346351,620835580000,-0.0812529275245406,3817395000000,-2255398000000,1561997000000,352377000000,-94581000000,257796000000,77883000000,100418000000,-121828000000,15517000000,-5599000000,9918000000,-1288000000,1884896000000,-995740000000,889156000000,-95354000000,793802000000,-172966000000,-172966000000,0,-420000,620836000000,620835580000,552,VCI,yearly
STB,2013,4,3906903000000,0.0,571356000000,0.0,3906903000000,-2328133000000,1578770000000,256149000000,-82392000000,173757000000,-287000000,-45029000000,-70612000000,10665000000,-26126000000,-15461000000,118217000000,1739355000000,-974639000000,764716000000,-21815000000,742901000000,-171547000000,33122000000,-204669000000,2000000,571354000000,571356000000,0,VCI,yearly
STB,2013,3,4031789000000,0.0,508720000000,0.0,4031789000000,-2424870000000,1606919000000,485578000000,-184501000000,301077000000,73083000000,-44389000000,-1346000000,108971000000,-7016000000,101955000000,9060000000,2046359000000,-1183155000000,863204000000,-163587000000,699617000000,-190897000000,-190897000000,0,0,508720000000,508720000000,0,VCI,yearly
STB,2013,2,4111535000000,0.0,473404440000,0.0,4111535000000,-2480608000000,1630927000000,273068000000,-33873000000,239195000000,-358854000000,2143000000,84263000000,6080000000,-1409000000,4671000000,14427000000,1616772000000,-950502000000,666270000000,-41742000000,624528000000,-151124000000,-151124000000,0,440000,473404000000,473404440000,486,VCI,yearly
STB,2013,1,4244105000000,0.0,675741560000,0.0,4244105000000,-2433294000000,1810811000000,406772000000,-172889000000,233883000000,82725000000,19515000000,15368000000,6597000000,-1388000000,5209000000,30622000000,2198133000000,-1097635000000,1100498000000,-207487000000,893011000000,-217269000000,-217269000000,0,-440000,675742000000,675741560000,694,VCI,yearly
